stratum,value,method,people,images,accuracy,macro_f1_fixed_classes,sitting_precision,sitting_recall,sitting_f1,sitting_support,standing_precision,standing_recall,standing_f1,standing_support,walking_running_precision,walking_running_recall,walking_running_f1,walking_running_support
source_tag_group,locomotion_without_stand_cotag,dino_factorized,58,51,0.7413793103448276,0.2838283828382838,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.7413793103448276,0.8514851485148515,58
source_tag_group,locomotion_without_stand_cotag,siglip2,58,51,0.8103448275862069,0.2984126984126984,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.8103448275862069,0.8952380952380953,58
source_tag_group,locomotion_without_stand_cotag,convnext,58,51,0.7758620689655172,0.2912621359223301,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.0,0.7758620689655172,0.8737864077669902,58
source_tag_group,sit,v1,1049,744,0.8989513822688274,0.3155957161981258,1.0,0.8989513822688274,0.9467871485943775,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,source_tight_pad,1049,744,0.9189704480457579,0.3192581553237291,1.0,0.9189704480457579,0.9577744659711873,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,dino_tight_svm,1049,744,0.9418493803622497,0.32335133366061203,1.0,0.9418493803622497,0.970054000981836,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,dino_context_svm,1049,744,0.9351763584366063,0.3221674876847291,1.0,0.9351763584366063,0.9665024630541872,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,dino_stack,1049,744,0.9494756911344138,0.32469437652811733,1.0,0.9494756911344138,0.9740831295843521,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,dino_factorized,1049,744,0.9437559580552908,0.3236880823933301,1.0,0.9437559580552908,0.9710642471799902,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,siglip2,1049,744,0.9380362249761678,0.32267584849975406,1.0,0.9380362249761678,0.9680275454992622,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,sit,convnext,1049,744,0.9084842707340324,0.3173493173493173,1.0,0.9084842707340324,0.952047952047952,1049,0.0,0.0,0.0,0,0.0,0.0,0.0,0
source_tag_group,stand_only,v1,1831,1186,0.4707809939923539,0.2133927466270578,0.0,0.0,0.0,0,1.0,0.4707809939923539,0.6401782398811734,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,source_tight_pad,1831,1186,0.5527034407427636,0.2373080079727987,0.0,0.0,0.0,0,1.0,0.5527034407427636,0.711924023918396,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,dino_tight_svm,1831,1186,0.8989623156744948,0.3155977375131819,0.0,0.0,0.0,0,1.0,0.8989623156744948,0.9467932125395456,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,dino_context_svm,1831,1186,0.9011469142545058,0.31600114909508764,0.0,0.0,0.0,0,1.0,0.9011469142545058,0.9480034472852629,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,dino_stack,1831,1186,0.892408519934462,0.3143819143819144,0.0,0.0,0.0,0,1.0,0.892408519934462,0.9431457431457432,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,dino_factorized,1831,1186,0.8973238667394866,0.3152945691805796,0.0,0.0,0.0,0,1.0,0.8973238667394866,0.9458837075417387,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,siglip2,1831,1186,0.8940469688694702,0.3146866589773164,0.0,0.0,0.0,0,1.0,0.8940469688694702,0.9440599769319492,1831,0.0,0.0,0.0,0
source_tag_group,stand_only,convnext,1831,1186,0.7170944838885854,0.2784139100932994,0.0,0.0,0.0,0,1.0,0.7170944838885854,0.8352417302798982,1831,0.0,0.0,0.0,0
