task,candidate,classifier,C,class_weight,feature_dimensions,train_rows,validation_rows,accuracy,macro_f1,weighted_f1,balanced_accuracy,log_loss,brier_score,ece,fit_seconds,iterations,screen,converged
label_4,fusion__convnext_small__full_frame__dinov2_base__full_frame,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.8773669972948602,0.8687236549185438,0.877818835418148,0.8706348900238599,1.073568897422202,0.2195442654374576,0.1040889416202655,1.8117214000085369,129,capacity_base,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,0.1,none,768,9958,3327,0.8785692816351067,0.8686176674960259,0.8779936219346348,0.8682463565306667,0.3515839186970533,0.1804068420910188,0.0578588406996605,2.1166043000412174,207,required_small,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8773669972948602,0.86819850716056,0.8778953072114154,0.869279778357887,0.85875489344446,0.2202515150481746,0.0997496549381307,8.64182509999955,420,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.876765855124737,0.867895475685893,0.8774833529391844,0.8691180355533408,0.6522930372311138,0.2105848714475105,0.0908990565194047,3.663401499972679,400,capacity_base,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,1.0,none,1536,9958,3327,0.8755635707844905,0.8676351434079262,0.8759887358009345,0.86954907942832,0.8946134068088292,0.2234083520264206,0.0995286841692615,6.406721800041851,384,capacity_base,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.8761647129546137,0.8673621022442736,0.8765985005474057,0.8682438445895865,2.004257903644443,0.2364423120827989,0.1154724358436188,2.075835699972231,128,capacity_base,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,0.01,balanced,1152,9958,3327,0.8755635707844905,0.8672786111362397,0.876053962492508,0.8686547171946821,0.3126490401202305,0.1751782329916626,0.0158751002726431,1.9567977999686264,166,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,1.0,balanced,1536,9958,3327,0.8749624286143673,0.8670927369539442,0.8754868439705011,0.8691678188157599,0.9132260625089434,0.2247169493579026,0.1002068735913403,6.570688100007828,383,capacity_base,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.8752629996994289,0.8670677246650511,0.8756493380122158,0.8693484610684994,2.137644161167507,0.240981471998823,0.115535750086965,3.026115300017409,164,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8755635707844905,0.8669964673259472,0.8764099602350346,0.8685089325892903,0.6728028898964458,0.2117787816576777,0.0914642798183169,4.185322300007101,417,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,0.01,balanced,384,9958,3327,0.8758641418695522,0.8669854793984378,0.8761762489412263,0.8683850986350365,0.311375417708386,0.1730360278873589,0.0134398953321317,0.440249000035692,74,required_small,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8764652840396754,0.8669605341746079,0.8769267742066367,0.8675306891534955,0.7868788765293847,0.2171384040909985,0.0976231190904676,6.526187099982053,277,capacity_base,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,0.01,none,384,9958,3327,0.8764652840396754,0.8669342076810834,0.8758089435683425,0.8665530148170238,0.3100385796975821,0.1739226327631976,0.0171874390581068,0.4551284000044688,78,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,0.1,balanced,384,9958,3327,0.8752629996994289,0.8668164123369514,0.8753451994232454,0.8678956334815308,0.335275263141932,0.1837723944562657,0.0239872793956586,0.6035606999648735,111,required_small,True
label_4,fusion__dinov2_base__person_context_10__dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.8758641418695522,0.8666016254414202,0.8763204698691911,0.8673912709366078,1.9468438316874697,0.2360849444333321,0.1160094861743509,3.123953699949197,152,capacity_base,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8758641418695522,0.866199322921493,0.8762257674033626,0.8665221581505825,0.7693272966287036,0.2158425121236388,0.0989291056655736,5.405697699985467,272,capacity_base,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,none,1536,9958,3327,0.8752629996994289,0.8660711463110439,0.8756277624561524,0.8667654506037281,1.945585267070712,0.2375447198293885,0.1161218730937603,1.9304808999877423,127,capacity_base,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8749624286143673,0.8660153025531514,0.8755666235586614,0.8673558600410867,0.8809701282868052,0.2221981672758667,0.1019171836210356,8.000499700021464,416,capacity_base,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,768,9958,3327,0.8746618575293057,0.8659432218429046,0.8747484557297454,0.8672956153065017,0.3599725566131101,0.1881398083433094,0.0511396868897163,1.6076310999924317,181,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.8740607153591824,0.8658799534922229,0.8744433768803569,0.8682881875723254,2.1369028592856294,0.2412748490018693,0.1173060774617419,3.314555699995253,153,capacity_base,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.8758641418695522,0.8657555803799115,0.8760973238881044,0.8660976876614791,1.913523513196433,0.2386956526495502,0.1170658539301441,3.065574700012803,122,capacity_base,True
label_4,fusion__dinov2_base__person_context_10__dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.8746618575293057,0.8657418706020464,0.8752713031646544,0.8666311100266342,1.275816958087746,0.2340151561859869,0.1111675280591933,5.552445999986958,246,capacity_base,True
label_4,fusion__dinov2_base__person_context_10__dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,balanced,1536,9958,3327,0.8749624286143673,0.8656967418246986,0.87537684294805,0.8665145527185583,2.013411318891188,0.2379776266115939,0.1176261938963299,3.418414700019639,149,capacity_base,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,384,9958,3327,0.8740607153591824,0.8656008834263675,0.8743160121218125,0.8672956147685668,0.3208827764468015,0.1777466687930197,0.0372280913354808,0.7219090000144206,130,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,0.1,none,384,9958,3327,0.8749624286143673,0.865479378383311,0.8743992600661765,0.8649990913202689,0.33468572822535,0.1835377400696234,0.0264154624668948,0.5756444999715313,104,required_small,True
label_4,fusion__dinov2_base__person_context_10__dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.874361286444244,0.8652483165773449,0.8749100526314187,0.8660748262147324,1.2500648280977305,0.2329635533714042,0.1108083541899336,4.205242299998645,237,capacity_base,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8755635707844905,0.8652298495172849,0.8757514199403417,0.865633995904235,1.8565546780817357,0.2356830720660737,0.115555768343366,2.629905700043309,113,capacity_base,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,none,768,9958,3327,0.8746618575293057,0.8652104584538997,0.874233922723235,0.8655199935361736,0.3568860647931335,0.1864583118217487,0.0499461667161498,1.192644199996721,174,required_small,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,none,1152,9958,3327,0.8725578599338744,0.8647284712353432,0.8733977913950133,0.866365703461848,0.9372660464302424,0.2245092747972823,0.1039281978859383,9.63341260002926,504,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,0.1,balanced,384,9958,3327,0.872858431018936,0.8640943081040175,0.8727272920661948,0.8648792736601367,0.3487679077971447,0.1866758103318667,0.0316782283796722,0.5668958000023849,100,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,1.0,balanced,1536,9958,3327,0.8731590021039976,0.8639437371167433,0.8733375045775922,0.8646232986731082,0.839593772595335,0.2276554416920343,0.1060284180314836,5.309015499951784,345,capacity_base,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,1.0,none,1536,9958,3327,0.8731590021039976,0.8638657824959242,0.8732787169991538,0.8643602252756845,0.8231771920349901,0.2265065828020356,0.1059550641806254,4.532700499985367,329,capacity_base,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,1152,9958,3327,0.8713555755936279,0.8635631782471059,0.8722593231773739,0.8652475167846465,0.96377125973414,0.2262220136238121,0.1051554047202501,10.081967599981,532,capacity_base,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8719567177637512,0.8633728622582632,0.8717952134923734,0.8643075843593186,0.6671367531753541,0.2143773772851103,0.0870787104965198,3.5415482000098564,368,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.8716561466786895,0.8628452984391465,0.871241352222538,0.8630802670323477,0.6498261890888785,0.2130130901459695,0.0866515458510621,3.466769299993757,347,required_small,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,0.1,none,384,9958,3327,0.8722572888488127,0.8627986051551536,0.8715439481028158,0.8622247521303299,0.3475467974758596,0.1865458915366928,0.0333651918373887,0.5927037000074051,107,required_small,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,none,384,9958,3327,0.8719567177637512,0.8627426279055337,0.8716591120765809,0.8631024252187924,0.3195610926387871,0.176595702833076,0.0371371192187909,0.6212774000014178,110,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.8701532912533815,0.8622040538847532,0.8707244587584557,0.8644143829175956,1.4525601388741167,0.2411458946418369,0.1145386953678443,4.31272489996627,258,capacity_base,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.8710550045085663,0.8620294328496735,0.8716274524433058,0.8629882271499933,2.257794288013095,0.2473342366272449,0.1199599861928114,4.509595899959095,232,capacity_base,True
label_4,fusion__convnext_small__person_context_10__dinov2_base__person_context_10,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.870453862338443,0.8620114087262134,0.8709148768685208,0.8641297045819005,1.4370058433896884,0.2404158146153769,0.1138020398826461,4.098738200031221,249,capacity_base,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8707544334235047,0.8615745520662196,0.8712260371119525,0.8627182510429123,2.2559562765361063,0.2447969112453202,0.1217297486157113,3.3114256999688223,208,capacity_base,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.8701532912533815,0.8609665830854272,0.870761196888416,0.8624664840341622,0.68855050436868,0.2175950754703031,0.0914021038019082,3.778654599969741,397,capacity_base,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,balanced,1536,9958,3327,0.8695521490832582,0.8603340118495633,0.8698908408535776,0.8610835545321881,1.3621234514147806,0.242398555544399,0.1167514279225322,2.8080006999662146,194,capacity_base,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8698527201683198,0.8599617668829853,0.8702421342398352,0.8604624384405165,1.301717132915894,0.2394646150992576,0.1150660095911958,4.218212600040715,191,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.868951006913135,0.8597529792017584,0.8693758328173665,0.8612507771367028,1.0991319562365305,0.2331505430621843,0.1077969013323326,6.524597499985248,777,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,1.0,none,384,9958,3327,0.8692515779981965,0.8597279558864019,0.8681397455979436,0.8588552823348041,0.4145615454293555,0.2005175312076861,0.0499128487741744,0.8778868000372313,169,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,none,1536,9958,3327,0.868951006913135,0.859708775975826,0.869164599339499,0.860361331234096,1.3234634078407377,0.2423334841478178,0.1169304187542982,2.868023999966681,211,capacity_base,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,none,1152,9958,3327,0.8680492936579501,0.8596946944164645,0.8686952618428945,0.8614524998411298,2.463026412139941,0.2525431120597417,0.1251261619989163,5.310647299978882,268,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8686504358280733,0.8596072132650623,0.8691123023539129,0.8613479110479361,1.1227881053515072,0.2339056043083546,0.1079989073386807,5.686161899997387,778,capacity_base,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8686504358280733,0.8595354851899493,0.869428369316252,0.8614630470601281,0.7135111778593453,0.2194264777864024,0.0936826292221459,4.23668649996398,416,capacity_base,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.870453862338443,0.859232610709896,0.8701989122579891,0.8593869110813598,0.740845379429504,0.2199082681755806,0.0956577556593401,2.2538761000032537,268,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8686504358280733,0.8591567816556018,0.8690530433272889,0.8607899984048435,1.498428717750872,0.2397846536801003,0.1110236483466709,11.390676099981649,1415,capacity_base,True
label_4,dinov2_base__person_context_25,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.868951006913135,0.8591237625285815,0.8692228744055396,0.8606496540791321,1.4858576820255054,0.239214601823724,0.1111786798391353,10.486525700020138,1275,capacity_base,True
label_4,fusion__dinov2_base__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.8692515779981965,0.8590734162268129,0.8696486652083609,0.8594362916456693,1.2872166092217063,0.2393786183492196,0.1155463529105537,4.392204600037076,205,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,1.0,balanced,384,9958,3327,0.8677487225728885,0.8590185871340058,0.867240371174516,0.8595234305102076,0.4157844654000135,0.2002910143746834,0.0464124936599676,1.037759599974379,176,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,384,9958,3327,0.8671475804027653,0.8588207771264744,0.8669987453315516,0.859756948362404,0.3788173326384646,0.1959033993911266,0.0402345887533102,0.9998596999794244,203,required_small,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8695521490832582,0.8586287013315679,0.8694165422662902,0.8590101923253752,0.7695631666430987,0.2219959576396234,0.0985840079945786,2.344214999990072,270,capacity_base,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,none,1152,9958,3327,0.8695521490832582,0.8585955025870933,0.8691159833812816,0.8576677682857361,0.4349234304235942,0.2053343596638044,0.0667390728179254,3.256955399992876,283,required_small,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,384,9958,3327,0.8668470093177036,0.8584829784963576,0.8670307455712379,0.8598575480092605,0.392890084406183,0.1944853440079553,0.0556352969775223,1.1732770000235178,234,required_small,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.8677487225728885,0.858267999954091,0.8683442422016209,0.8595330674715321,1.563830146972382,0.2443757744024243,0.1183283794074196,6.039749899995513,328,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,10.0,balanced,384,9958,3327,0.866546438232642,0.8581049361334646,0.8659322494007531,0.8586165752751035,0.4582048017934234,0.2052150182975549,0.0513657677566001,1.0783233999973163,218,required_small,True
label_4,fusion__dinov2_base__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8671475804027653,0.8579576747197926,0.8678187122161394,0.8593978171746997,1.5926732936594872,0.2453850920346302,0.1196573338808196,6.302179099991918,357,capacity_base,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,10.0,none,384,9958,3327,0.8671475804027653,0.8577210441643943,0.865979887564784,0.8569268221614283,0.4535456516192633,0.2051675819236713,0.0548810494780609,0.9720835000043736,201,required_small,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,1152,9958,3327,0.8662458671475805,0.8577155657630222,0.8669023011724004,0.8595888555584389,2.4533616642249823,0.2542000622467423,0.1256300307574072,5.658463999978267,285,capacity_base,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,none,384,9958,3327,0.8671475804027653,0.8576757512476709,0.8663820352456773,0.8571018746602941,0.3796248310478807,0.1964673714922067,0.0418115213252143,0.9427753000054508,186,required_small,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,100.0,balanced,384,9958,3327,0.8659452960625188,0.8575563673946759,0.8653420366469482,0.8581080437342555,0.4680810313515777,0.2060746417682864,0.0518189041708393,1.102045100007672,225,required_small,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,none,384,9958,3327,0.866546438232642,0.8573884062345645,0.8661909365846173,0.8575626816158075,0.3941105134311764,0.1939384453610244,0.0548156613992572,1.0960604999563657,219,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,384,9958,3327,0.8656447249774571,0.8573346438331021,0.865322227973752,0.8583284881890283,0.4042996096870744,0.2013737803441788,0.0482290850155877,1.29184920003172,250,required_small,True
label_4,fusion__convnext_small__person_context_25__dinov2_small__person_context_25,standardized_multinomial_logistic,0.1,balanced,1152,9958,3327,0.8674481514878268,0.8572246377936956,0.8675970661573973,0.8572171776116349,0.4437046395333535,0.207779457391935,0.0688935741993155,2.766631999984384,291,required_small,True
label_4,dinov2_small__full_frame,standardized_multinomial_logistic,100.0,none,384,9958,3327,0.866546438232642,0.8571568547310273,0.8653661206436627,0.8564097590797324,0.461377857691899,0.2058853876497754,0.0577711498381944,1.2238212999654934,219,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.8677487225728885,0.856941070994455,0.8672891253299003,0.8571741459708744,0.6446224130912248,0.2238775813578399,0.0918511811502107,3.3687683999887668,354,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,0.1,balanced,1152,9958,3327,0.865043582807334,0.8569313190945745,0.8653597626638442,0.8580921142966902,0.4528277689512796,0.2107759633733485,0.068273697537194,3.3201304000103846,295,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8668470093177036,0.856899899986233,0.8667793642206981,0.8577923603337951,0.6606103799826774,0.2248801067789898,0.0937198922495861,3.240986199991312,375,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,384,9958,3327,0.865043582807334,0.8566823762021321,0.864714690981815,0.8575915621243869,0.4006186706825379,0.2006800264299652,0.0461955396694292,1.2100284000043755,252,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,none,384,9958,3327,0.8656447249774571,0.8565034828597001,0.8648489312293093,0.85594501942519,0.4010006945375108,0.201193810654891,0.0474884269397532,1.0722486000158824,215,required_small,True
label_4,dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,none,384,9958,3327,0.8653441538923956,0.8561730833017919,0.8644927564628546,0.8555592169560542,0.4047640707906575,0.2018978222776153,0.0482207811434077,1.0840202000108548,225,required_small,True
label_4,fusion__convnext_small__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,0.1,none,1152,9958,3327,0.8647430117222723,0.8560795424764897,0.8647130347308415,0.8564165394629802,0.4443873481919417,0.2088540619556866,0.0673979290900462,3.6708251999807535,296,required_small,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,384,9958,3327,0.8644424406372107,0.8559931301818545,0.8645082080004621,0.8571297067336403,0.4939595280626169,0.2042807923275975,0.0621144607143471,3.194505899969954,416,required_small,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,1152,9958,3327,0.8638412984670875,0.855746316186883,0.8647089015001397,0.8578116315667692,1.7646122482912836,0.2526589161230629,0.1234160945721518,8.885374300007243,434,capacity_base,True
label_4,fusion__dinov2_base__person_context_10__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,none,1152,9958,3327,0.8635407273820258,0.8554352536352239,0.8644348545003535,0.8574343606384814,1.7368423471610808,0.252093942200307,0.1232767109304852,8.080917900020722,406,capacity_base,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,none,384,9958,3327,0.8641418695521491,0.8552461827317089,0.8636896800095244,0.8551296795858561,0.5608662291028178,0.2061990091285757,0.0633115120418932,4.267499600013252,498,required_small,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,none,384,9958,3327,0.8644424406372107,0.8552320668543502,0.8639055236915808,0.85520919824309,0.4952088190721013,0.2032338448371029,0.0617726302807252,1.7288086999906227,359,required_small,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.8647430117222723,0.8551851482842884,0.8652142041733089,0.8564761226092916,1.2918712321842551,0.2424139211060671,0.108487331627379,7.179044499993324,831,capacity_base,True
label_4,dinov2_small__person_context_25,standardized_multinomial_logistic,100.0,balanced,384,9958,3327,0.8632401562969643,0.8549851864732203,0.8632334797209151,0.8560779647783141,0.5737019815499017,0.2080160396317388,0.0643773414840591,4.115194000012707,564,required_small,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.8644424406372107,0.8541898592826543,0.8647160465229268,0.8556311707774221,1.8275531344294496,0.2498057070778461,0.1137556031181269,13.053131700027734,1522,capacity_base,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8635407273820258,0.85400828252456,0.8642202379270164,0.8558238092307631,1.3255055654275585,0.2422618192603017,0.1104254948086389,7.128082599956542,823,capacity_base,True
label_4,dinov2_base__person_context_10,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8638412984670875,0.8538052007054369,0.8643867271938239,0.8558777332654531,1.8462491447387224,0.2494959137695332,0.1153009423706102,14.843090299982578,1634,capacity_base,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,0.1,none,1152,9958,3327,0.8629395852119026,0.8525044115138629,0.8626075020559931,0.8532529331441523,0.4809385609204498,0.2150090423679218,0.0761975158304705,3.1090210000402294,249,required_small,True
label_4,fusion__convnext_small__full_frame__dinov2_small__full_frame,standardized_multinomial_logistic,0.1,balanced,1152,9958,3327,0.8611361587015329,0.8506839176781421,0.8610346763987349,0.8520080277109663,0.4935396516712976,0.2177246947734872,0.0788034719329432,3.324843199981842,251,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8602344454463481,0.8505214621257017,0.8596380854269641,0.8520118668451749,1.3849506085867045,0.2514239752078013,0.1132368769545086,7.791572500020266,892,required_small,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,balanced,768,9958,3327,0.8593327321911632,0.8499033808618027,0.859432617286465,0.8514625139665847,0.5727037957831552,0.2256649601108986,0.088877880858542,3.7175446000183,447,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.8587315900210399,0.848850964970932,0.8580649211752659,0.849093402256429,1.3082788287688094,0.2496897465328121,0.1147621968610113,6.909321099985391,833,required_small,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.8611361587015329,0.8488138607557223,0.8609715966553434,0.8490857245259466,1.598809359473478,0.2582864875338443,0.1226186303678578,4.257212699973024,567,capacity_base,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.8590321611061016,0.8487781706856853,0.8581609121921338,0.849427255234932,1.346693816019568,0.249929322835269,0.1134525726325442,8.710443200019654,793,required_small,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8608355876164713,0.8487533247066583,0.8608204137781421,0.8492175373108101,1.6456624250602612,0.2593126163074212,0.1232263241509415,5.1042647999711335,597,capacity_base,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8584310189359784,0.8485548934178325,0.8578795247234235,0.8490894125721568,1.3419162590035203,0.2508709058440375,0.1137698171372792,8.539580799988471,955,required_small,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,1.0,none,768,9958,3327,0.8584310189359784,0.8484546768287865,0.8581112075063387,0.8488818920406139,0.5647544487046002,0.2235348100749253,0.0874636476810329,4.0872051999904215,430,required_small,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.8593327321911632,0.847860173260041,0.8593294795018566,0.848250931990246,2.9827130348557054,0.2736183293676949,0.1339035588903981,9.659993600042071,1149,capacity_base,True
label_4,dinov2_base__full_frame,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8584310189359784,0.8473076322744995,0.8584550318369611,0.8477901527204519,3.110050728585342,0.2744656573934981,0.1340686777153326,9.701727699954064,1174,capacity_base,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,balanced,768,9958,3327,0.8536218815749925,0.8442503347800883,0.8536291834260642,0.8452359574230937,1.01266625910674,0.2507872275207476,0.1054611707830545,7.774967900011688,847,required_small,True
label_4,fusion__dinov2_small__person_context_10__dinov2_small__person_context_25,standardized_multinomial_logistic,10.0,none,768,9958,3327,0.8533213104899309,0.8437571851152648,0.8530180832906299,0.8438405190685032,0.986733130130476,0.2498806474957288,0.1071250197504457,7.948058300011326,844,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,balanced,768,9958,3327,0.8536218815749925,0.8435131415613514,0.8532504213960721,0.8445040977016119,2.098941131581219,0.2629587809356169,0.1234845213369463,18.20675940002548,1864,required_small,True
label_4,fusion__dinov2_small__full_frame__dinov2_small__person_context_10,standardized_multinomial_logistic,100.0,none,768,9958,3327,0.8530207394048692,0.8428864768573519,0.8524708331914861,0.8434603351148304,2.076259269409356,0.2624482101253261,0.123872892323599,11.524522899999283,1847,required_small,True
